scene_id,working_point,seed,delay_error_ns,target_velocity_mps,target_snr_db,condition,role,metric,value,status,denominator,definition
base__seed_101__v_p6d7__snr_p30__delay_p0ns,base,101,0.0,6.7,30.0,A1_Current_unknown_error,ON,angle_rmse_deg,0.08201203047567575,passed,,angle_rmse_deg; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p0ns,base,101,0.0,6.7,30.0,A1_Current_unknown_error,ON,false_track_count,320.0,passed,,false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p0ns,base,101,0.0,6.7,30.0,A1_Current_unknown_error,ON,unique_false_track_count,320.0,passed,,unique_false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p0ns,base,101,0.0,6.7,30.0,A1_Current_unknown_error,ON,track_id_switch_count,3.0,passed,,track_id_switch_count; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p0ns,base,101,0.0,6.7,30.0,A2_Known_error_correction_upper_bound,ON,track_pd_all_visible,0.8,passed,5,track_pd_all_visible; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_p0ns,base,101,0.0,6.7,30.0,A2_Known_error_correction_upper_bound,ON,track_pd_after_confirmation,1.0,passed,5,track_pd_after_confirmation; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_p0ns,base,101,0.0,6.7,30.0,A2_Known_error_correction_upper_bound,ON,track_continuity,0.8,passed,,track_continuity; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_p0ns,base,101,0.0,6.7,30.0,A2_Known_error_correction_upper_bound,ON,track_continuity_after_confirmation,1.0,passed,,track_continuity_after_confirmation; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_p0ns,base,101,0.0,6.7,30.0,A2_Known_error_correction_upper_bound,ON,position_rmse_m,137.67333497012422,passed,,position_rmse_m; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p0ns,base,101,0.0,6.7,30.0,A2_Known_error_correction_upper_bound,ON,velocity_rmse_mps_ground_speed,6.91249193839888,passed,,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p0ns,base,101,0.0,6.7,30.0,A2_Known_error_correction_upper_bound,ON,angle_rmse_deg,0.08201203047567575,passed,,angle_rmse_deg; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p0ns,base,101,0.0,6.7,30.0,A2_Known_error_correction_upper_bound,ON,false_track_count,320.0,passed,,false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p0ns,base,101,0.0,6.7,30.0,A2_Known_error_correction_upper_bound,ON,unique_false_track_count,320.0,passed,,unique_false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p0ns,base,101,0.0,6.7,30.0,A2_Known_error_correction_upper_bound,ON,track_id_switch_count,3.0,passed,,track_id_switch_count; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p0ns,base,101,0.0,6.7,30.0,A3_Blind_target_free_estimated_correction,ON,track_pd_all_visible,0.8,passed,5,track_pd_all_visible; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_p0ns,base,101,0.0,6.7,30.0,A3_Blind_target_free_estimated_correction,ON,track_pd_after_confirmation,1.0,passed,5,track_pd_after_confirmation; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_p0ns,base,101,0.0,6.7,30.0,A3_Blind_target_free_estimated_correction,ON,track_continuity,0.8,passed,,track_continuity; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_p0ns,base,101,0.0,6.7,30.0,A3_Blind_target_free_estimated_correction,ON,track_continuity_after_confirmation,1.0,passed,,track_continuity_after_confirmation; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_p0ns,base,101,0.0,6.7,30.0,A3_Blind_target_free_estimated_correction,ON,position_rmse_m,242.30706681392985,passed,,position_rmse_m; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p0ns,base,101,0.0,6.7,30.0,A3_Blind_target_free_estimated_correction,ON,velocity_rmse_mps_ground_speed,5.69894252334428,passed,,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p0ns,base,101,0.0,6.7,30.0,A3_Blind_target_free_estimated_correction,ON,angle_rmse_deg,0.15354799008016254,passed,,angle_rmse_deg; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p0ns,base,101,0.0,6.7,30.0,A3_Blind_target_free_estimated_correction,ON,false_track_count,313.0,passed,,false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p0ns,base,101,0.0,6.7,30.0,A3_Blind_target_free_estimated_correction,ON,unique_false_track_count,313.0,passed,,unique_false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p0ns,base,101,0.0,6.7,30.0,A3_Blind_target_free_estimated_correction,ON,track_id_switch_count,2.0,passed,,track_id_switch_count; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p1ns,base,101,1.0,6.7,30.0,A0_Ideal,ON,track_pd_all_visible,0.8,passed,5,track_pd_all_visible; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_p1ns,base,101,1.0,6.7,30.0,A0_Ideal,ON,track_pd_after_confirmation,1.0,passed,5,track_pd_after_confirmation; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_p1ns,base,101,1.0,6.7,30.0,A0_Ideal,ON,track_continuity,0.8,passed,,track_continuity; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_p1ns,base,101,1.0,6.7,30.0,A0_Ideal,ON,track_continuity_after_confirmation,1.0,passed,,track_continuity_after_confirmation; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_p1ns,base,101,1.0,6.7,30.0,A0_Ideal,ON,position_rmse_m,137.67333497012422,passed,,position_rmse_m; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p1ns,base,101,1.0,6.7,30.0,A0_Ideal,ON,velocity_rmse_mps_ground_speed,6.91249193839888,passed,,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p1ns,base,101,1.0,6.7,30.0,A0_Ideal,ON,angle_rmse_deg,0.08201203047567575,passed,,angle_rmse_deg; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p1ns,base,101,1.0,6.7,30.0,A0_Ideal,ON,false_track_count,320.0,passed,,false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p1ns,base,101,1.0,6.7,30.0,A0_Ideal,ON,unique_false_track_count,320.0,passed,,unique_false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p1ns,base,101,1.0,6.7,30.0,A0_Ideal,ON,track_id_switch_count,3.0,passed,,track_id_switch_count; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p1ns,base,101,1.0,6.7,30.0,A1_Current_unknown_error,ON,track_pd_all_visible,0.8,passed,5,track_pd_all_visible; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_p1ns,base,101,1.0,6.7,30.0,A1_Current_unknown_error,ON,track_pd_after_confirmation,1.0,passed,5,track_pd_after_confirmation; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_p1ns,base,101,1.0,6.7,30.0,A1_Current_unknown_error,ON,track_continuity,0.8,passed,,track_continuity; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_p1ns,base,101,1.0,6.7,30.0,A1_Current_unknown_error,ON,track_continuity_after_confirmation,1.0,passed,,track_continuity_after_confirmation; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_p1ns,base,101,1.0,6.7,30.0,A1_Current_unknown_error,ON,position_rmse_m,206.5723953050347,passed,,position_rmse_m; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p1ns,base,101,1.0,6.7,30.0,A1_Current_unknown_error,ON,velocity_rmse_mps_ground_speed,9.45187059596734,passed,,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p1ns,base,101,1.0,6.7,30.0,A1_Current_unknown_error,ON,angle_rmse_deg,0.13083441438767593,passed,,angle_rmse_deg; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p1ns,base,101,1.0,6.7,30.0,A1_Current_unknown_error,ON,false_track_count,325.0,passed,,false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p1ns,base,101,1.0,6.7,30.0,A1_Current_unknown_error,ON,unique_false_track_count,325.0,passed,,unique_false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p1ns,base,101,1.0,6.7,30.0,A1_Current_unknown_error,ON,track_id_switch_count,2.0,passed,,track_id_switch_count; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p1ns,base,101,1.0,6.7,30.0,A2_Known_error_correction_upper_bound,ON,track_pd_all_visible,0.8,passed,5,track_pd_all_visible; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_p1ns,base,101,1.0,6.7,30.0,A2_Known_error_correction_upper_bound,ON,track_pd_after_confirmation,1.0,passed,5,track_pd_after_confirmation; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_p1ns,base,101,1.0,6.7,30.0,A2_Known_error_correction_upper_bound,ON,track_continuity,0.8,passed,,track_continuity; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_p1ns,base,101,1.0,6.7,30.0,A2_Known_error_correction_upper_bound,ON,track_continuity_after_confirmation,1.0,passed,,track_continuity_after_confirmation; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_p1ns,base,101,1.0,6.7,30.0,A2_Known_error_correction_upper_bound,ON,position_rmse_m,194.54685168650096,passed,,position_rmse_m; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p1ns,base,101,1.0,6.7,30.0,A2_Known_error_correction_upper_bound,ON,velocity_rmse_mps_ground_speed,11.49273541763193,passed,,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p1ns,base,101,1.0,6.7,30.0,A2_Known_error_correction_upper_bound,ON,angle_rmse_deg,0.12043686509646577,passed,,angle_rmse_deg; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p1ns,base,101,1.0,6.7,30.0,A2_Known_error_correction_upper_bound,ON,false_track_count,263.0,passed,,false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p1ns,base,101,1.0,6.7,30.0,A2_Known_error_correction_upper_bound,ON,unique_false_track_count,263.0,passed,,unique_false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p1ns,base,101,1.0,6.7,30.0,A2_Known_error_correction_upper_bound,ON,track_id_switch_count,2.0,passed,,track_id_switch_count; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p1ns,base,101,1.0,6.7,30.0,A3_Blind_target_free_estimated_correction,ON,track_pd_all_visible,0.8,passed,5,track_pd_all_visible; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_p1ns,base,101,1.0,6.7,30.0,A3_Blind_target_free_estimated_correction,ON,track_pd_after_confirmation,1.0,passed,5,track_pd_after_confirmation; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_p1ns,base,101,1.0,6.7,30.0,A3_Blind_target_free_estimated_correction,ON,track_continuity,0.8,passed,,track_continuity; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_p1ns,base,101,1.0,6.7,30.0,A3_Blind_target_free_estimated_correction,ON,track_continuity_after_confirmation,1.0,passed,,track_continuity_after_confirmation; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_p1ns,base,101,1.0,6.7,30.0,A3_Blind_target_free_estimated_correction,ON,position_rmse_m,190.53450172450172,passed,,position_rmse_m; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p1ns,base,101,1.0,6.7,30.0,A3_Blind_target_free_estimated_correction,ON,velocity_rmse_mps_ground_speed,11.120848828703437,passed,,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p1ns,base,101,1.0,6.7,30.0,A3_Blind_target_free_estimated_correction,ON,angle_rmse_deg,0.11688349505904429,passed,,angle_rmse_deg; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p1ns,base,101,1.0,6.7,30.0,A3_Blind_target_free_estimated_correction,ON,false_track_count,281.0,passed,,false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p1ns,base,101,1.0,6.7,30.0,A3_Blind_target_free_estimated_correction,ON,unique_false_track_count,281.0,passed,,unique_false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p1ns,base,101,1.0,6.7,30.0,A3_Blind_target_free_estimated_correction,ON,track_id_switch_count,2.0,passed,,track_id_switch_count; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,A0_Ideal,ON,track_pd_all_visible,0.8,passed,5,track_pd_all_visible; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,A0_Ideal,ON,track_pd_after_confirmation,1.0,passed,5,track_pd_after_confirmation; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,A0_Ideal,ON,track_continuity,0.8,passed,,track_continuity; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,A0_Ideal,ON,track_continuity_after_confirmation,1.0,passed,,track_continuity_after_confirmation; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,A0_Ideal,ON,position_rmse_m,137.67333497012422,passed,,position_rmse_m; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,A0_Ideal,ON,velocity_rmse_mps_ground_speed,6.91249193839888,passed,,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,A0_Ideal,ON,angle_rmse_deg,0.08201203047567575,passed,,angle_rmse_deg; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,A0_Ideal,ON,false_track_count,320.0,passed,,false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,A0_Ideal,ON,unique_false_track_count,320.0,passed,,unique_false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,A0_Ideal,ON,track_id_switch_count,3.0,passed,,track_id_switch_count; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,A1_Current_unknown_error,ON,track_pd_all_visible,0.8,passed,5,track_pd_all_visible; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,A1_Current_unknown_error,ON,track_pd_after_confirmation,1.0,passed,5,track_pd_after_confirmation; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,A1_Current_unknown_error,ON,track_continuity,0.8,passed,,track_continuity; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,A1_Current_unknown_error,ON,track_continuity_after_confirmation,1.0,passed,,track_continuity_after_confirmation; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,A1_Current_unknown_error,ON,position_rmse_m,78.14398801575241,passed,,position_rmse_m; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,A1_Current_unknown_error,ON,velocity_rmse_mps_ground_speed,8.156245100509285,passed,,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,A1_Current_unknown_error,ON,angle_rmse_deg,0.04094869951892607,passed,,angle_rmse_deg; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,A1_Current_unknown_error,ON,false_track_count,301.0,passed,,false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,A1_Current_unknown_error,ON,unique_false_track_count,301.0,passed,,unique_false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,A1_Current_unknown_error,ON,track_id_switch_count,3.0,passed,,track_id_switch_count; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,A2_Known_error_correction_upper_bound,ON,track_pd_all_visible,0.8,passed,5,track_pd_all_visible; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,A2_Known_error_correction_upper_bound,ON,track_pd_after_confirmation,1.0,passed,5,track_pd_after_confirmation; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,A2_Known_error_correction_upper_bound,ON,track_continuity,0.8,passed,,track_continuity; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,A2_Known_error_correction_upper_bound,ON,track_continuity_after_confirmation,1.0,passed,,track_continuity_after_confirmation; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,A2_Known_error_correction_upper_bound,ON,position_rmse_m,229.84116480151533,passed,,position_rmse_m; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,A2_Known_error_correction_upper_bound,ON,velocity_rmse_mps_ground_speed,9.518059066924234,passed,,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,A2_Known_error_correction_upper_bound,ON,angle_rmse_deg,0.14351877852601905,passed,,angle_rmse_deg; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,A2_Known_error_correction_upper_bound,ON,false_track_count,250.0,passed,,false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,A2_Known_error_correction_upper_bound,ON,unique_false_track_count,250.0,passed,,unique_false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,A2_Known_error_correction_upper_bound,ON,track_id_switch_count,2.0,passed,,track_id_switch_count; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,A3_Blind_target_free_estimated_correction,ON,track_pd_all_visible,0.8,passed,5,track_pd_all_visible; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,A3_Blind_target_free_estimated_correction,ON,track_pd_after_confirmation,1.0,passed,5,track_pd_after_confirmation; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,A3_Blind_target_free_estimated_correction,ON,track_continuity,0.8,passed,,track_continuity; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,A3_Blind_target_free_estimated_correction,ON,track_continuity_after_confirmation,1.0,passed,,track_continuity_after_confirmation; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,A3_Blind_target_free_estimated_correction,ON,position_rmse_m,246.01533413424357,passed,,position_rmse_m; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,A3_Blind_target_free_estimated_correction,ON,velocity_rmse_mps_ground_speed,9.076971470173248,passed,,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,A3_Blind_target_free_estimated_correction,ON,angle_rmse_deg,0.15459851381056816,passed,,angle_rmse_deg; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,A3_Blind_target_free_estimated_correction,ON,false_track_count,295.0,passed,,false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,A3_Blind_target_free_estimated_correction,ON,unique_false_track_count,295.0,passed,,unique_false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_m1ns,base,101,-1.0,6.7,30.0,A3_Blind_target_free_estimated_correction,ON,track_id_switch_count,2.0,passed,,track_id_switch_count; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,A0_Ideal,ON,track_pd_all_visible,0.8,passed,5,track_pd_all_visible; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,A0_Ideal,ON,track_pd_after_confirmation,1.0,passed,5,track_pd_after_confirmation; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,A0_Ideal,ON,track_continuity,0.8,passed,,track_continuity; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,A0_Ideal,ON,track_continuity_after_confirmation,1.0,passed,,track_continuity_after_confirmation; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,A0_Ideal,ON,position_rmse_m,137.67333497012422,passed,,position_rmse_m; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,A0_Ideal,ON,velocity_rmse_mps_ground_speed,6.91249193839888,passed,,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,A0_Ideal,ON,angle_rmse_deg,0.08201203047567575,passed,,angle_rmse_deg; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,A0_Ideal,ON,false_track_count,320.0,passed,,false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,A0_Ideal,ON,unique_false_track_count,320.0,passed,,unique_false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,A0_Ideal,ON,track_id_switch_count,3.0,passed,,track_id_switch_count; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,A1_Current_unknown_error,ON,track_pd_all_visible,0.8,passed,5,track_pd_all_visible; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,A1_Current_unknown_error,ON,track_pd_after_confirmation,1.0,passed,5,track_pd_after_confirmation; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,A1_Current_unknown_error,ON,track_continuity,0.8,passed,,track_continuity; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,A1_Current_unknown_error,ON,track_continuity_after_confirmation,1.0,passed,,track_continuity_after_confirmation; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,A1_Current_unknown_error,ON,position_rmse_m,216.90271807198147,passed,,position_rmse_m; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,A1_Current_unknown_error,ON,velocity_rmse_mps_ground_speed,18.07607680582989,passed,,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,A1_Current_unknown_error,ON,angle_rmse_deg,0.13559153787174147,passed,,angle_rmse_deg; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,A1_Current_unknown_error,ON,false_track_count,281.0,passed,,false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,A1_Current_unknown_error,ON,unique_false_track_count,281.0,passed,,unique_false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,A1_Current_unknown_error,ON,track_id_switch_count,3.0,passed,,track_id_switch_count; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,A2_Known_error_correction_upper_bound,ON,track_pd_all_visible,0.8,passed,5,track_pd_all_visible; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,A2_Known_error_correction_upper_bound,ON,track_pd_after_confirmation,1.0,passed,5,track_pd_after_confirmation; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,A2_Known_error_correction_upper_bound,ON,track_continuity,0.8,passed,,track_continuity; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,A2_Known_error_correction_upper_bound,ON,track_continuity_after_confirmation,1.0,passed,,track_continuity_after_confirmation; higher values are better
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,A2_Known_error_correction_upper_bound,ON,position_rmse_m,154.17038034737087,passed,,position_rmse_m; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,A2_Known_error_correction_upper_bound,ON,velocity_rmse_mps_ground_speed,15.186959853312569,passed,,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,A2_Known_error_correction_upper_bound,ON,angle_rmse_deg,0.09187720579542079,passed,,angle_rmse_deg; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,A2_Known_error_correction_upper_bound,ON,false_track_count,282.0,passed,,false_track_count; lower values are better; transformed_value=-value for recovery
base__seed_101__v_p6d7__snr_p30__delay_p2ns,base,101,2.0,6.7,30.0,A2_Known_error_correction_upper_bound,ON,unique_false_track_count,282.0,passed,,unique_false_track_count; lower values are better; transformed_value=-value for recovery
